Cliente,Unidad,Servicio,Personal_Estimado,COMPAÑÍA_SV,CLIENTE_SV,UNIDAD_SV,SERVICIO_SV,Factor_Personas_Promedio,Fecha_Servicio,Registros_Agregados,Clave_Servicio,COD CLIENTE,COD UNID,COD SERVICIO,Personal_Real,COMPAÑÍA_ASIG,CLIENTE_ASIG,UNIDAD_ASIG,SERVICIO_ASIG,Total_Registros,CLIENTE_FINAL,UNIDAD_FINAL,SERVICIO_FINAL,Diferencia_Personal,Porcentaje_Cobertura,Personal_Faltante,Personal_Sobrante,Estado_Asignacion
,,,0,,,,,,,,85652_1694_48,85652,1694,48,3,J&V Resguardo S.A.C.,SERVICIOS GENERALES INMOBILIARIOS NUEVO MUNDO S.A.C,Edificio CEM II Jorge Chavez,AGENTE SEGURIDAD 12 HRS L/S DÍA,3,SERVICIOS GENERALES INMOBILIARIOS NUEVO MUNDO S.A.C,Edificio CEM II Jorge Chavez,AGENTE SEGURIDAD 12 HRS L/S DÍA,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,156619_22569_95,156619,22569,95,6,J&V Resguardo S.A.C.,JUNTA DE PROP. DEL EDIF. CAL. DAVID SAMANEZ OCAMPO N 125-135-145,Junta de Propietarios Edificio Pezet I,AGENTE SEGURIDAD 24 HRS L/D,6,JUNTA DE PROP. DEL EDIF. CAL. DAVID SAMANEZ OCAMPO N 125-135-145,Junta de Propietarios Edificio Pezet I,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,82747_3364_48,82747,3364,48,2,J&V Resguardo S.A.C.,FERREYROS SOCIEDAD ANÓNIMA,Av. Industrial 697,AGENTE SEGURIDAD 12 HRS L/S DÍA,2,FERREYROS SOCIEDAD ANÓNIMA,Av. Industrial 697,AGENTE SEGURIDAD 12 HRS L/S DÍA,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,9416_5185_48,9416,5185,48,1,J&V Resguardo S.A.C.,URBANIZADORA JARDIN S A,Centro Comercial Paso 28 de Julio,AGENTE SEGURIDAD 12 HRS L/S DÍA,1,URBANIZADORA JARDIN S A,Centro Comercial Paso 28 de Julio,AGENTE SEGURIDAD 12 HRS L/S DÍA,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,74359_2562_95,74359,2562,95,4,J&V Resguardo Selva SAC,ORVISA SOCIEDAD ANONIMA,Local Tarapoto,AGENTE SEGURIDAD 24 HRS L/D,4,ORVISA SOCIEDAD ANONIMA,Local Tarapoto,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,55081_9764_95,55081,9764,95,7,J&V Resguardo S.A.C.,MAERSK LOGISTICS & SERVICES PERU S.A.,APM Inland Almacén Huachipa,AGENTE SEGURIDAD 24 HRS L/D,7,MAERSK LOGISTICS & SERVICES PERU S.A.,APM Inland Almacén Huachipa,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,59079_1184_95,59079,1184,95,2,J&V Resguardo S.A.C.,JJC CONTRATISTAS GENERALES S.A.,JJC Contratistas Grales. Almacén VES,AGENTE SEGURIDAD 24 HRS L/D,2,JJC CONTRATISTAS GENERALES S.A.,JJC Contratistas Grales. Almacén VES,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,59493_17635_18,59493,17635,18,17,J&V Resguardo S.A.C.,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP Servicios Generales Campus,AGENTE SEGURIDAD 08 HRS L/S DÍA,17,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP Servicios Generales Campus,AGENTE SEGURIDAD 08 HRS L/S DÍA,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,77526_2927_96,77526,2927,96,28,J&V Resguardo S.A.C.,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV Unidad de Produccion Uchucchacua,AGENTE SEGURIDAD 24 HRS L/D (Acuartelado),28,COMPAÑIA DE MINAS BUENAVENTURA S.A.A.,CMBV Unidad de Produccion Uchucchacua,AGENTE SEGURIDAD 24 HRS L/D (Acuartelado),,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,162743_26532_95,162743,26532,95,3,J&V Resguardo S.A.C.,MARKETING POWER SOCIEDAD ANONIMA CERRADA - MARKETING POWER S.A.C.,Overal Mkt Dos de Mayo Miraflores,AGENTE SEGURIDAD 24 HRS L/D,3,MARKETING POWER SOCIEDAD ANONIMA CERRADA - MARKETING POWER S.A.C.,Overal Mkt Dos de Mayo Miraflores,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,147836_24649_41,147836,24649,41,1,J&V Resguardo S.A.C.,COCORICO S A,Granja Tiwinza Santa Rosa,AGENTE SEGURIDAD 12 HRS L/D DÍA,1,COCORICO S A,Granja Tiwinza Santa Rosa,AGENTE SEGURIDAD 12 HRS L/D DÍA,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,56913_19704_48,56913,19704,48,1,J&V Resguardo S.A.C.,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,Backus CD Huaraz,AGENTE SEGURIDAD 12 HRS L/S DÍA,1,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,Backus CD Huaraz,AGENTE SEGURIDAD 12 HRS L/S DÍA,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,111643_18377_95,111643,18377,95,2,J&V Resguardo S.A.C.,INVERSIONES NUEVA METROPOLI S.A.C.,Local San Isidro Real 1,AGENTE SEGURIDAD 24 HRS L/D,2,INVERSIONES NUEVA METROPOLI S.A.C.,Local San Isidro Real 1,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,22776_22440_95,22776,22440,95,10,J&V Resguardo S.A.C.,CAL & CEMENTO SUR S.A.,Serv. Adic. Calcesur Planta Caracoto,AGENTE SEGURIDAD 24 HRS L/D,10,CAL & CEMENTO SUR S.A.,Serv. Adic. Calcesur Planta Caracoto,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,24097_1759_83,24097,1759,83,1,J&V Resguardo S.A.C.,PERUFARMA S A,Perufarma Sede Schick,INSPECTOR DE PATRIMONIO 12 HRS L/S DÍA,1,PERUFARMA S A,Perufarma Sede Schick,INSPECTOR DE PATRIMONIO 12 HRS L/S DÍA,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,23251_79_95,23251,79,95,7,J&V Resguardo S.A.C.,BRAEDT S.A. Ó BRSA,Braedt Planta Ate Principal,AGENTE SEGURIDAD 24 HRS L/D,7,BRAEDT S.A. Ó BRSA,Braedt Planta Ate Principal,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,122486_12747_95,122486,12747,95,3,J&V Resguardo S.A.C.,COTECNA DEL PERU S.A.,Cotecna Local Venezuela,AGENTE SEGURIDAD 24 HRS L/D,3,COTECNA DEL PERU S.A.,Cotecna Local Venezuela,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,11883_25107_29,11883,25107,29,1,J&V Resguardo S.A.C.,BANCO INTERAMERICANO DE FINANZAS,Banbif Oficina Arequipa Cayma,AGENTE SEGURIDAD 11 HRS L/S (DÍA),1,BANCO INTERAMERICANO DE FINANZAS,Banbif Oficina Arequipa Cayma,AGENTE SEGURIDAD 11 HRS L/S (DÍA),,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,90912_5102_95,90912,5102,95,2,J&V Resguardo S.A.C.,RED DE ENERGIA DEL PERU SA,REP SE Juliaca Puno,AGENTE SEGURIDAD 24 HRS L/D,2,RED DE ENERGIA DEL PERU SA,REP SE Juliaca Puno,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,71965_12907_42,71965,12907,42,1,J&V Resguardo S.A.C.,AEROPUERTOS ANDINOS DEL PERU S.A.,AAP Aeropuerto Ayacucho,AGENTE SEGURIDAD 12 HRS L/D NOCHE,1,AEROPUERTOS ANDINOS DEL PERU S.A.,AAP Aeropuerto Ayacucho,AGENTE SEGURIDAD 12 HRS L/D NOCHE,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,82747_14097_95,82747,14097,95,2,J&V Resguardo S.A.C.,FERREYROS SOCIEDAD ANÓNIMA,Local Ciudad Moquegua,AGENTE SEGURIDAD 24 HRS L/D,2,FERREYROS SOCIEDAD ANÓNIMA,Local Ciudad Moquegua,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,105587_8954_95,105587,8954,95,9,J&V Resguardo S.A.C.,UNIVERSIDAD DE LIMA,U. Lima Campus Mayorazgo Ate,AGENTE SEGURIDAD 24 HRS L/D,9,UNIVERSIDAD DE LIMA,U. Lima Campus Mayorazgo Ate,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,124672_13129_95,124672,13129,95,3,J&V Resguardo S.A.C.,GRIO S.A.,Residencia Romero 11 (TAREO),AGENTE SEGURIDAD 24 HRS L/D,3,GRIO S.A.,Residencia Romero 11 (TAREO),AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,55712_25639_80,55712,25639,80,2,J&V Resguardo S.A.C.,AGROINDUSTRIAL DEL PERU SOCIEDAD ANONIMA CERRADA,Guardiania Cajamarca,GUARDIAN 24 HRS L/D,2,AGROINDUSTRIAL DEL PERU SOCIEDAD ANONIMA CERRADA,Guardiania Cajamarca,GUARDIAN 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,112938_21410_95,112938,21410,95,2,J&V Resguardo S.A.C.,INDIAN REPUESTOS S.A.C.,Indian Repuestos Pueblo Libre,AGENTE SEGURIDAD 24 HRS L/D,2,INDIAN REPUESTOS S.A.C.,Indian Repuestos Pueblo Libre,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,85536_20947_41,85536,20947,41,1,J&V Resguardo S.A.C.,ASOCIACION PERUANO JAPONESA,APJ Sede Central,AGENTE SEGURIDAD 12 HRS L/D DÍA,1,ASOCIACION PERUANO JAPONESA,APJ Sede Central,AGENTE SEGURIDAD 12 HRS L/D DÍA,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,90912_5103_95,90912,5103,95,2,J&V Resguardo S.A.C.,RED DE ENERGIA DEL PERU SA,REP SE Puno,AGENTE SEGURIDAD 24 HRS L/D,2,RED DE ENERGIA DEL PERU SA,REP SE Puno,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,71436_9693_95,71436,9693,95,3,J&V Resguardo S.A.C.,ALICORP SAA,Alicorp Predio Lurin,AGENTE SEGURIDAD 24 HRS L/D,3,ALICORP SAA,Alicorp Predio Lurin,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,63394_2496_48,63394,2496,48,1,J&V Resguardo S.A.C.,ADIDAS PERU S.A.C,Adidas Oficina Miraflores,AGENTE SEGURIDAD 12 HRS L/S DÍA,1,ADIDAS PERU S.A.C,Adidas Oficina Miraflores,AGENTE SEGURIDAD 12 HRS L/S DÍA,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,102591_8563_26,102591,8563,26,4,J&V Resguardo S.A.C.,UNIVERSIDAD PRIVADA DEL NORTE SAC,UPN Sede Comas,AGENTE SEGURIDAD ESPECIAL 12 HRS L/S (DÍA),4,UNIVERSIDAD PRIVADA DEL NORTE SAC,UPN Sede Comas,AGENTE SEGURIDAD ESPECIAL 12 HRS L/S (DÍA),,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,7242_22735_48,7242,22735,48,5,J&V Resguardo S.A.C.,TRANSPORTES CRUZ DEL SUR S.A.C.,Cruz del Sur Santa Anita,AGENTE SEGURIDAD 12 HRS L/S DÍA,5,TRANSPORTES CRUZ DEL SUR S.A.C.,Cruz del Sur Santa Anita,AGENTE SEGURIDAD 12 HRS L/S DÍA,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,65770_20301_95,65770,20301,95,9,J&V Resguardo S.A.C.,ORYGEN PERU S.A.A.,Enel Gener. Central Térmica Santa Rosa,AGENTE SEGURIDAD 24 HRS L/D,9,ORYGEN PERU S.A.A.,Enel Gener. Central Térmica Santa Rosa,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,134403_15736_20,134403,15736,20,1,J&V Resguardo S.A.C.,INTRADEVCO INDUSTRIAL S.A.,Intradevco Planta Chorrillos,AGENTE SEGURIDAD 08 HRS L/V (DÍA),1,INTRADEVCO INDUSTRIAL S.A.,Intradevco Planta Chorrillos,AGENTE SEGURIDAD 08 HRS L/V (DÍA),,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,7783_25563_48,7783,25563,48,1,J&V Resguardo S.A.C.,MEDLOG PERU S.A.,Medlog Almacén Nestor Gambetta Callao,AGENTE SEGURIDAD 12 HRS L/S DÍA,1,MEDLOG PERU S.A.,Medlog Almacén Nestor Gambetta Callao,AGENTE SEGURIDAD 12 HRS L/S DÍA,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,7214_19104_95,7214,19104,95,1,J&V Resguardo S.A.C.,J & V RESGUARDO S.A.C.,"Zona C9 - Pulpo Faltos, PNP, Lic Sin Goce",AGENTE SEGURIDAD 24 HRS L/D,1,J & V RESGUARDO S.A.C.,"Zona C9 - Pulpo Faltos, PNP, Lic Sin Goce",AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,89419_20275_95,89419,20275,95,3,J&V Resguardo S.A.C.,PLUZ ENERGÍA PERÚ S.A.A.,Enel Distrib. Sub Estación Huaral,AGENTE SEGURIDAD 24 HRS L/D,3,PLUZ ENERGÍA PERÚ S.A.A.,Enel Distrib. Sub Estación Huaral,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,7214_15502_95,7214,15502,95,1,J&V Resguardo S.A.C.,J & V RESGUARDO S.A.C.,Región Chiclayo - Pulpo Serv. Pend. Fact.,AGENTE SEGURIDAD 24 HRS L/D,1,J & V RESGUARDO S.A.C.,Región Chiclayo - Pulpo Serv. Pend. Fact.,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,140176_17997_95,140176,17997,95,2,J&V Resguardo S.A.C.,AMBIPAR ENVIRONMENT PERU SOCIEDAD ANONIMA CERRADA - AMBIPAR ENVIR,Ambipar Local Piura,AGENTE SEGURIDAD 24 HRS L/D,2,AMBIPAR ENVIRONMENT PERU SOCIEDAD ANONIMA CERRADA - AMBIPAR ENVIR,Ambipar Local Piura,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,24467_247_95,24467,247,95,5,J&V Resguardo S.A.C.,SERVICIOS BANCARIOS COMPARTIDOS S A,Unibanca Local Miraflores,AGENTE SEGURIDAD 24 HRS L/D,5,SERVICIOS BANCARIOS COMPARTIDOS S A,Unibanca Local Miraflores,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,113623_20936_95,113623,20936,95,6,J&V Resguardo S.A.C.,COMPANIA MINERA ARES S.A.C.,Residencia Barranco,AGENTE SEGURIDAD 24 HRS L/D,6,COMPANIA MINERA ARES S.A.C.,Residencia Barranco,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,8626_25685_42,8626,25685,42,1,J&V Resguardo S.A.C.,ADMINISTRACION DE EMPRESAS S.A.C.,AESA Yauli San Cristobal,AGENTE SEGURIDAD 12 HRS L/D NOCHE,1,ADMINISTRACION DE EMPRESAS S.A.C.,AESA Yauli San Cristobal,AGENTE SEGURIDAD 12 HRS L/D NOCHE,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,23418_26354_42,23418,26354,42,4,J&V Resguardo S.A.C.,IMPALA TERMINALS PERU S.A.C.,Serv. Adic. Impala Callao (Manual Tareo),AGENTE SEGURIDAD 12 HRS L/D NOCHE,4,IMPALA TERMINALS PERU S.A.C.,Serv. Adic. Impala Callao (Manual Tareo),AGENTE SEGURIDAD 12 HRS L/D NOCHE,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,7139_23452_95,7139,23452,95,5,J&V Resguardo S.A.C.,BANCO DE CREDITO DEL PERU,BCP Sede San Pedro Lima,AGENTE SEGURIDAD 24 HRS L/D,5,BANCO DE CREDITO DEL PERU,BCP Sede San Pedro Lima,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,73633_13860_95,73633,13860,95,8,J&V Resguardo S.A.C.,FARGOLINE SOCIEDAD ANONIMA - FARGOLINE S.A.,Fargoline Local Cogorno,AGENTE SEGURIDAD 24 HRS L/D,8,FARGOLINE SOCIEDAD ANONIMA - FARGOLINE S.A.,Fargoline Local Cogorno,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,185827_25561_95,185827,25561,95,5,J&V Resguardo S.A.C.,ECOPACKING CLAMSHELLS S.A.,Ecopaking Clamshell Lurin,AGENTE SEGURIDAD 24 HRS L/D,5,ECOPACKING CLAMSHELLS S.A.,Ecopaking Clamshell Lurin,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,22949_17483_95,22949,17483,95,3,J&V Resguardo S.A.C.,MOLITALIA S.A,Molitalia Agencia Chiclayo,AGENTE SEGURIDAD 24 HRS L/D,3,MOLITALIA S.A,Molitalia Agencia Chiclayo,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,56913_19728_95,56913,19728,95,8,J&V Resguardo S.A.C.,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,Backus CD Norte,AGENTE SEGURIDAD 24 HRS L/D,8,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,Backus CD Norte,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,7139_26501_Q39,7139,26501,Q39,2,J&V Resguardo S.A.C.,BANCO DE CREDITO DEL PERU,BCP Resguardo Junior,RESGUARDO JUNIOR 12 HRS L/D (DIA),2,BANCO DE CREDITO DEL PERU,BCP Resguardo Junior,RESGUARDO JUNIOR 12 HRS L/D (DIA),,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,60191_1240_41,60191,1240,41,1,J&V Resguardo S.A.C.,FABRICA DE ENVASES S.A,Fadesa Local Nestor Gambetta,AGENTE SEGURIDAD 12 HRS L/D DÍA,1,FABRICA DE ENVASES S.A,Fadesa Local Nestor Gambetta,AGENTE SEGURIDAD 12 HRS L/D DÍA,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,23444_22317_95,23444,22317,95,2,J&V Resguardo S.A.C.,DISTRIBUIDORA EXCLUSIVA DE PRODUCTOS DE CALIDAD SOCIEDAD ANONIMA,Local Surquillo,AGENTE SEGURIDAD 24 HRS L/D,2,DISTRIBUIDORA EXCLUSIVA DE PRODUCTOS DE CALIDAD SOCIEDAD ANONIMA,Local Surquillo,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,85170_19692_95,85170,19692,95,2,J&V Resguardo Selva SAC,CERVECERIA SAN JUAN S.A.,CD Huánuco,AGENTE SEGURIDAD 24 HRS L/D,2,CERVECERIA SAN JUAN S.A.,CD Huánuco,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,56913_19707_42,56913,19707,42,1,J&V Resguardo S.A.C.,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,Backus CD Piura,AGENTE SEGURIDAD 12 HRS L/D NOCHE,1,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,Backus CD Piura,AGENTE SEGURIDAD 12 HRS L/D NOCHE,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,7214_19096_95,7214,19096,95,2,J&V Resguardo S.A.C.,J & V RESGUARDO S.A.C.,"Zona C1 - Pulpo Faltos, PNP, Lic Sin Goce",AGENTE SEGURIDAD 24 HRS L/D,2,J & V RESGUARDO S.A.C.,"Zona C1 - Pulpo Faltos, PNP, Lic Sin Goce",AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,95506_16896_95,95506,16896,95,25,J&V Resguardo S.A.C.,NATUCULTURA S.A,Natuperú Fundo San José Cañete,AGENTE SEGURIDAD 24 HRS L/D,25,NATUCULTURA S.A,Natuperú Fundo San José Cañete,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,55081_12877_95,55081,12877,95,3,J&V Resguardo S.A.C.,MAERSK LOGISTICS & SERVICES PERU S.A.,APM Inland Acceso Vehicular Arato Trujillo,AGENTE SEGURIDAD 24 HRS L/D,3,MAERSK LOGISTICS & SERVICES PERU S.A.,APM Inland Acceso Vehicular Arato Trujillo,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,63597_26390_48,63597,26390,48,1,J&V Resguardo S.A.C.,UNITRADE S.A.C.,Unitrade Sede Gambeta,AGENTE SEGURIDAD 12 HRS L/S DÍA,1,UNITRADE S.A.C.,Unitrade Sede Gambeta,AGENTE SEGURIDAD 12 HRS L/S DÍA,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,8626_10232_41,8626,10232,41,2,J&V Resguardo S.A.C.,ADMINISTRACION DE EMPRESAS S.A.C.,AESA Proyecto Regina Minera Sillustani,AGENTE SEGURIDAD 12 HRS L/D DÍA,2,ADMINISTRACION DE EMPRESAS S.A.C.,AESA Proyecto Regina Minera Sillustani,AGENTE SEGURIDAD 12 HRS L/D DÍA,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,23444_16134_95,23444,16134,95,3,J&V Resguardo S.A.C.,DISTRIBUIDORA EXCLUSIVA DE PRODUCTOS DE CALIDAD SOCIEDAD ANONIMA,Almacén Ate (EXLDP),AGENTE SEGURIDAD 24 HRS L/D,3,DISTRIBUIDORA EXCLUSIVA DE PRODUCTOS DE CALIDAD SOCIEDAD ANONIMA,Almacén Ate (EXLDP),AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,217185_26336_95,217185,26336,95,2,J&V Resguardo S.A.C.,"BRAVO SALVATTECCI, CARLOS ALBERTO",Antepuerto Alicorp CD Huachipa,AGENTE SEGURIDAD 24 HRS L/D,2,"BRAVO SALVATTECCI, CARLOS ALBERTO",Antepuerto Alicorp CD Huachipa,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,15507_431_41,15507,431,41,2,J&V Resguardo S.A.C.,INVERSIONES COMINDUSTRIA SOCIEDAD ANONIMA CERRADA - INVERSIONES C,Comindustrias Local Santa Anita IV,AGENTE SEGURIDAD 12 HRS L/D DÍA,2,INVERSIONES COMINDUSTRIA SOCIEDAD ANONIMA CERRADA - INVERSIONES C,Comindustrias Local Santa Anita IV,AGENTE SEGURIDAD 12 HRS L/D DÍA,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,56948_26_16,56948,26,16,1,J&V Resguardo Selva SAC,AEROPUERTOS DEL PERU S.A.,Segway Iquitos,AGENTE SEGURIDAD 08 HRS L/D DÍA,1,AEROPUERTOS DEL PERU S.A.,Segway Iquitos,AGENTE SEGURIDAD 08 HRS L/D DÍA,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,143212_19632_95,143212,19632,95,7,J&V Resguardo S.A.C.,COMPAÑIA MINERA SANTA LUISA S.A.,Minera Santa Luisa Pallca,AGENTE SEGURIDAD 24 HRS L/D,7,COMPAÑIA MINERA SANTA LUISA S.A.,Minera Santa Luisa Pallca,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,59493_19539_16,59493,19539,16,1,J&V Resguardo S.A.C.,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP Centro de Convenciones Esquilache,AGENTE SEGURIDAD 08 HRS L/D DÍA,1,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP Centro de Convenciones Esquilache,AGENTE SEGURIDAD 08 HRS L/D DÍA,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,81865_24984_48,81865,24984,48,1,J&V Resguardo S.A.C.,SISTEMAS DE ADMINISTRACION HOSPITALARIA S.A.C.,Sanna Centro Médico La Molina,AGENTE SEGURIDAD 12 HRS L/S DÍA,1,SISTEMAS DE ADMINISTRACION HOSPITALARIA S.A.C.,Sanna Centro Médico La Molina,AGENTE SEGURIDAD 12 HRS L/S DÍA,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,3174_3174_42,3174,3174,42,1,J&V Resguardo S.A.C.,(en blanco),Planta Arequipa,AGENTE SEGURIDAD 12 HRS L/D NOCHE,1,(en blanco),Planta Arequipa,AGENTE SEGURIDAD 12 HRS L/D NOCHE,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,111643_18385_41,111643,18385,41,1,J&V Resguardo S.A.C.,INVERSIONES NUEVA METROPOLI S.A.C.,Local San Isidro Real 12,AGENTE SEGURIDAD 12 HRS L/D DÍA,1,INVERSIONES NUEVA METROPOLI S.A.C.,Local San Isidro Real 12,AGENTE SEGURIDAD 12 HRS L/D DÍA,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,77667_18970_95,77667,18970,95,9,J&V Resguardo S.A.C.,PESQUERA DIAMANTE S.A.,Pesquera Diamante Planta Supe,AGENTE SEGURIDAD 24 HRS L/D,9,PESQUERA DIAMANTE S.A.,Pesquera Diamante Planta Supe,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,61607_2872_95,61607,2872,95,2,J&V Resguardo S.A.C.,MONTANA S A,Montana Sede Arequipa,AGENTE SEGURIDAD 24 HRS L/D,2,MONTANA S A,Montana Sede Arequipa,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,90912_5058_95,90912,5058,95,2,J&V Resguardo S.A.C.,RED DE ENERGIA DEL PERU SA,REP SE Callahuanca Huarochiri,AGENTE SEGURIDAD 24 HRS L/D,2,RED DE ENERGIA DEL PERU SA,REP SE Callahuanca Huarochiri,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
,,,0,,,,,,,,22949_17490_95,22949,17490,95,2,J&V Resguardo S.A.C.,MOLITALIA S.A,Molitalia Agencia Ica,AGENTE SEGURIDAD 24 HRS L/D,2,MOLITALIA S.A,Molitalia Agencia Ica,AGENTE SEGURIDAD 24 HRS L/D,,0.0,0,0,SOBRECARGA
