Cliente_Codigo;Unidad_Codigo;Servicio_Codigo;Personal_Real;Personal_Estimado;Diferencia;Cobertura_Pct;Estado;Es_Numerico;Longitud_Codigo
148588;21035; 95;0;4.666666667;;0;SIN_DATOS;148588;6
70588;13403; 95;0;4.666666667;;0;SIN_DATOS;70588;5
81865;8567; 95;0;4.666666667;;0;SIN_DATOS;81865;5
107110;9261; 95;0;4.666666667;;0;SIN_DATOS;107110;6
161360;24717; 95;0;4.666666667;;0;SIN_DATOS;161360;6
71436;17633;113;5;4.666666667;0.333333333;107.1;SOBRECARGA;71436;5
71436;10102;068;0;4.666666667;;0;SIN_DATOS;71436;5
85536;26433; 16;0;4.666666667;;0;SIN_DATOS;85536;5
8386;13959; 95;0;4.666666667;;0;SIN_DATOS;8386;4
81511;3270; 95;0;4.666666667;;0;SIN_DATOS;81511;5
67379;26085; 95;0;4.666666667;;0;SIN_DATOS;67379;5
23973;20339; 95;0;4.666666667;;0;SIN_DATOS;23973;5
85170;19687; 95;0;4.666666667;;0;SIN_DATOS;85170;5
119803;21145; 95;0;4.666666667;;0;SIN_DATOS;119803;6
113623;10973; 95;0;4.666666667;;0;SIN_DATOS;113623;6
61607;1332; 95;0;4.666666667;;0;SIN_DATOS;61607;5
58296;8542; 95;0;4.666666667;;0;SIN_DATOS;58296;5
143729;19743; 95;0;4.666666667;;0;SIN_DATOS;143729;6
58298;3290; 95;0;4.666666667;;0;SIN_DATOS;58298;5
22949;17248; 95;0;4.666666667;;0;SIN_DATOS;22949;5
185827;25561; 95;0;4.666666667;;0;SIN_DATOS;185827;6
0056;9708;113;0;4.666666667;;0;SIN_DATOS;0056;4
148588;22094; 95;0;4.666666667;;0;SIN_DATOS;148588;6
96415;11560; 95;0;4.666666667;;0;SIN_DATOS;96415;5
70588;6653; 95;0;4.666666667;;0;SIN_DATOS;70588;5
61605;1416; 95;0;4.666666667;;0;SIN_DATOS;61605;5
22888;251; 95;0;4.666666667;;0;SIN_DATOS;22888;5
22995;728; 95;0;4.666666667;;0;SIN_DATOS;22995;5
85536;20948; 95;0;4.666666667;;0;SIN_DATOS;85536;5
156619;22569; 95;0;4.666666667;;0;SIN_DATOS;156619;6
187115;25068; 95;0;4.666666667;;0;SIN_DATOS;187115;6
163392;25510; 95;0;4.666666667;;0;SIN_DATOS;163392;6
141496;22584; 95;0;4.666666667;;0;SIN_DATOS;141496;6
90912;5059; 95;0;4.666666667;;0;SIN_DATOS;90912;5
125009;14127; 95;0;4.666666667;;0;SIN_DATOS;125009;6
70588;13231; 41;0;4.666666667;;0;SIN_DATOS;70588;5
55081;12268; 95;0;4.666666667;;0;SIN_DATOS;55081;5
131380;14706;113;5;4.666666667;0.333333333;107.1;SOBRECARGA;131380;6
185827;25562; 95;0;4.666666667;;0;SIN_DATOS;185827;6
121313;12463; 95;0;4.666666667;;0;SIN_DATOS;121313;6
154176;21974; 95;0;4.666666667;;0;SIN_DATOS;154176;6
76626;2781; 95;0;4.666666667;;0;SIN_DATOS;76626;5
56913;19711; 95;0;4.666666667;;0;SIN_DATOS;56913;5
22888;380; 95;0;4.666666667;;0;SIN_DATOS;22888;5
155450;22214; 95;0;4.666666667;;0;SIN_DATOS;155450;6
61262;14686; 95;0;4.666666667;;0;SIN_DATOS;61262;5
133200;15167; 95;0;4.666666667;;0;SIN_DATOS;133200;6
85652;270; 95;0;4.666666667;;0;SIN_DATOS;85652;5
63597;26390; 95;0;4.666666667;;0;SIN_DATOS;63597;5
68514;25589; 95;0;4.666666667;;0;SIN_DATOS;68514;5
23883;117; 95;0;4.666666667;;0;SIN_DATOS;23883;5
75608;5421; 42;0;4.666666667;;0;SIN_DATOS;75608;5
56913;19733; 95;0;4.666666667;;0;SIN_DATOS;56913;5
73701;2426; 95;0;4.666666667;;0;SIN_DATOS;73701;5
70588;13238; 95;0;4.666666667;;0;SIN_DATOS;70588;5
58766;21694;K23;5;4.666666667;0.333333333;107.1;SOBRECARGA;58766;5
71436;9696; 95;0;4.666666667;;0;SIN_DATOS;71436;5
63449;3082; 95;0;4.666666667;;0;SIN_DATOS;63449;5
89419;20268;521;5;4.666666667;0.333333333;107.1;SOBRECARGA;89419;5
70588;13231; 95;0;4.666666667;;0;SIN_DATOS;70588;5
95954;6651; 95;0;4.666666667;;0;SIN_DATOS;95954;5
82747;8187; 95;0;4.666666667;;0;SIN_DATOS;82747;5
23085;15109; 95;0;4.666666667;;0;SIN_DATOS;23085;5
23001;26416; 95;0;4.666666667;;0;SIN_DATOS;23001;5
121077;12386; 95;0;4.666666667;;0;SIN_DATOS;121077;6
104703;8861; 95;0;4.666666667;;0;SIN_DATOS;104703;6
54556;611; 95;0;4.666666667;;0;SIN_DATOS;54556;5
161360;23053; 95;0;4.666666667;;0;SIN_DATOS;161360;6
22888;1966; 95;0;4.666666667;;0;SIN_DATOS;22888;5
56913;19707; 95;0;4.666666667;;0;SIN_DATOS;56913;5
77667;18973; 95;0;4.666666667;;0;SIN_DATOS;77667;5
9463;20008;H94;4;4.666666667;-0.666666667;85.7;FALTA;9463;4
133200;15145; 95;0;4.666666667;;0;SIN_DATOS;133200;6
74359;26176; 95;0;4.666666667;;0;SIN_DATOS;74359;5
108939;20925;K76;1;5;-4;20;FALTA;108939;6
82747;3363; 53;0;5;;0;SIN_DATOS;82747;5
7409;6633;372;5;5;0;100;EXACTO;7409;4
7409;6633; 18;0;5;;0;SIN_DATOS;7409;4
65759;2182;086;0;5;;0;SIN_DATOS;65759;5
9463;22054; 53;0;5;;0;SIN_DATOS;9463;4
98454;13411; 48;0;5;;0;SIN_DATOS;98454;5
59493;17655;372;5;5;0;100;EXACTO;59493;5
59493;17635;100;5;5;0;100;EXACTO;59493;5
7409;3420; 18;0;5;;0;SIN_DATOS;7409;4
22743;4121; 48;0;5;;0;SIN_DATOS;22743;5
59493;17654; 48;0;5;;0;SIN_DATOS;59493;5
7409;3420; 48;0;5;;0;SIN_DATOS;7409;4
7592;4994;F94;3;5.25;-2.25;57.1;FALTA;7592;4
7592;4992;374;2;5.25;-3.25;38.1;FALTA;7592;4
7592;4992;F91;3;5.25;-2.25;57.1;FALTA;7592;4
137596;20421;885;7;5.833333333;1.166666667;120;SOBRECARGA;137596;6
7409;3420; 42;0;5.833333333;;0;SIN_DATOS;7409;4
56948;1470; 42;0;5.833333333;;0;SIN_DATOS;56948;5
71965;12905; 16;0;5.833333333;;0;SIN_DATOS;71965;5
71965;12905;519;5;5.833333333;-0.833333333;85.7;FALTA;71965;5
23085;16347; 41;0;5.833333333;;0;SIN_DATOS;23085;5
11883;20568;O40;6;5.833333333;0.166666667;102.9;SOBRECARGA;11883;5
7409;3420; 41;0;5.833333333;;0;SIN_DATOS;7409;4
112043;10043;F35;5;5.833333333;-0.833333333;85.7;FALTA;112043;6
120689;12254;F36;6;5.833333333;0.166666667;102.9;SOBRECARGA;120689;6
56948;26011; 42;0;5.833333333;;0;SIN_DATOS;56948;5
7409;3792; 41;0;5.833333333;;0;SIN_DATOS;7409;4
56948;1464; 42;0;5.833333333;;0;SIN_DATOS;56948;5
22888;3939; 41;0;5.833333333;;0;SIN_DATOS;22888;5
70588;13235; 41;0;5.833333333;;0;SIN_DATOS;70588;5
56948;1471; 42;0;5.833333333;;0;SIN_DATOS;56948;5
56948;1470; 41;0;5.833333333;;0;SIN_DATOS;56948;5
75979;24574; 41;0;5.833333333;;0;SIN_DATOS;75979;5
68514;20399; 30;0;5.833333333;;0;SIN_DATOS;68514;5
112043;10708;F36;5;5.833333333;-0.833333333;85.7;FALTA;112043;6
71436;14365; 41;0;5.833333333;;0;SIN_DATOS;71436;5
22743;8925; 42;0;5.833333333;;0;SIN_DATOS;22743;5
112043;10043;F36;4;5.833333333;-1.833333333;68.6;FALTA;112043;6
56948;1466; 42;0;5.833333333;;0;SIN_DATOS;56948;5
56948;1468; 41;0;5.833333333;;0;SIN_DATOS;56948;5
22888;1966; 41;0;5.833333333;;0;SIN_DATOS;22888;5
56948;1468; 42;0;5.833333333;;0;SIN_DATOS;56948;5
86429;21719; 41;0;5.833333333;;0;SIN_DATOS;86429;5
152595;23370; 41;0;5.833333333;;0;SIN_DATOS;152595;6
70588;13233; 41;0;5.833333333;;0;SIN_DATOS;70588;5
86429;21719; 42;0;5.833333333;;0;SIN_DATOS;86429;5
7139;14186;H37;5;5.833333333;-0.833333333;85.7;FALTA;7139;4
143212;19632; 95;0;6;;0;SIN_DATOS;143212;6
7409;3421; 48;0;6;;0;SIN_DATOS;7409;4
75599;2584;113;6;6;0;100;EXACTO;75599;5
134103;15640;113;6;6;0;100;EXACTO;134103;6
79127;2952;398;6;6;0;100;EXACTO;79127;5
119242;11752; 95;0;6;;0;SIN_DATOS;119242;6
80448;3032; 96;0;6;;0;SIN_DATOS;80448;5
83736;26663; 42;0;6;;0;SIN_DATOS;83736;5
62594;8891;Q72;5;6;-1;83.3;FALTA;62594;5
113623;10312;398;3;6;-3;50;FALTA;113623;6
85564;3250; 95;0;6;;0;SIN_DATOS;85564;5
69289;26668;106;6;6;0;100;EXACTO;69289;5
75599;2584;F50;6;6;0;100;EXACTO;75599;5
64432;2592; 99;0;6;;0;SIN_DATOS;64432;5
64432;2591;093;0;6;;0;SIN_DATOS;64432;5
7139;17932;K68;0;6;;0;SIN_DATOS;7139;4
138051;26581; 95;0;6;;0;SIN_DATOS;138051;6
154992;22180; 95;0;6;;0;SIN_DATOS;154992;6
168674;26544;B54;7;6;1;116.7;SOBRECARGA;168674;6
55081;25542;B54;5;6;-1;83.3;FALTA;55081;5
10864;847; 60;0;6;;0;SIN_DATOS;10864;5
113623;10311;K00;4;6;-2;66.7;FALTA;113623;6
82313;19647; 95;0;6;;0;SIN_DATOS;82313;5
204387;25937;P27;6;6;0;100;EXACTO;204387;6
69289;26665;234;6;6;0;100;EXACTO;69289;5
117232;11010;971;3;6;-3;50;FALTA;117232;6
134103;15640; 42;0;6;;0;SIN_DATOS;134103;6
22801;23040; 95;0;6;;0;SIN_DATOS;22801;5
55081;25932; 95;0;6;;0;SIN_DATOS;55081;5
75608;2696; 96;0;6;;0;SIN_DATOS;75608;5
103164;8520; 96;0;6;;0;SIN_DATOS;103164;6
132919;15084; 20;0;6;;0;SIN_DATOS;132919;6
82313;17940; 95;0;6;;0;SIN_DATOS;82313;5
108413;9636; 95;0;6;;0;SIN_DATOS;108413;6
83736;26663;113;6;6;0;100;EXACTO;83736;5
144638;19987; 95;0;6;;0;SIN_DATOS;144638;6
85536;20948; 48;0;6;;0;SIN_DATOS;85536;5
210242;26179; 95;0;6;;0;SIN_DATOS;210242;6
143212;21438;K00;6;6;0;100;EXACTO;143212;6
24449;1004;K31;6;6;0;100;EXACTO;24449;5
143212;19633; 95;0;6;;0;SIN_DATOS;143212;6
12526;20144; 41;0;6;;0;SIN_DATOS;12526;5
117232;11009;374;12;6;6;200;SOBRECARGA;117232;6
23649;15107;080;0;6.923076923;;0;SIN_DATOS;23649;5
143212;21861;K22;7;7;0;100;EXACTO;143212;6
22949;17484; 95;0;7;;0;SIN_DATOS;22949;5
7054;26115; 95;0;7;;0;SIN_DATOS;7054;4
7592;4992;F88;4;7;-3;57.1;FALTA;7592;4
82747;3370; 95;0;7;;0;SIN_DATOS;82747;5
56913;19729; 95;0;7;;0;SIN_DATOS;56913;5
8330;23875; 95;0;7;;0;SIN_DATOS;8330;4
97938;17909; 95;0;7;;0;SIN_DATOS;97938;5
147609;20542; 95;0;7;;0;SIN_DATOS;147609;6
24546;7247; 95;0;7;;0;SIN_DATOS;24546;5
134403;15735; 95;0;7;;0;SIN_DATOS;134403;6
229191;26660; 95;0;7;;0;SIN_DATOS;229191;6
98665;7863; 95;0;7;;0;SIN_DATOS;98665;5
62594;20172;H17;7;7;0;100;EXACTO;62594;5
71965;12907; 95;0;7;;0;SIN_DATOS;71965;5
56948;1464; 41;0;7;;0;SIN_DATOS;56948;5
55081;9764; 95;0;7;;0;SIN_DATOS;55081;5
131380;14707; 95;0;7;;0;SIN_DATOS;131380;6
55985;19624; 95;0;7;;0;SIN_DATOS;55985;5
23001;26413; 95;0;7;;0;SIN_DATOS;23001;5
177103;26013; 95;0;7;;0;SIN_DATOS;177103;6
70588;13229; 95;0;7;;0;SIN_DATOS;70588;5
62015;24667; 95;0;7;;0;SIN_DATOS;62015;5
62007;22379; 95;0;7;;0;SIN_DATOS;62007;5
75608;2695; 95;0;7;;0;SIN_DATOS;75608;5
154886;22159; 95;0;7;;0;SIN_DATOS;154886;6
56948;1465; 42;0;7;;0;SIN_DATOS;56948;5
104198;8628; 95;0;7;;0;SIN_DATOS;104198;6
56913;19727; 95;0;7;;0;SIN_DATOS;56913;5
146130;20198; 95;0;7;;0;SIN_DATOS;146130;6
144133;21685;K23;8;7;1;114.3;SOBRECARGA;144133;6
23251;79; 95;0;7;;0;SIN_DATOS;23251;5
55024;21246;626;7;7;0;100;EXACTO;55024;5
85536;20947; 95;0;7;;0;SIN_DATOS;85536;5
7409;6633; 41;0;7;;0;SIN_DATOS;7409;4
69200;9635; 95;0;7;;0;SIN_DATOS;69200;5
112043;10884;F36;0;7;;0;SIN_DATOS;112043;6
24546;19349; 95;0;7;;0;SIN_DATOS;24546;5
55080;22889; 95;0;7;;0;SIN_DATOS;55080;5
101493;8160; 95;0;7;;0;SIN_DATOS;101493;6
80843;26657; 95;0;7;;0;SIN_DATOS;80843;5
57474;15087; 95;0;7;;0;SIN_DATOS;57474;5
77667;18968; 95;0;7;;0;SIN_DATOS;77667;5
62007;22378; 95;0;7;;0;SIN_DATOS;62007;5
85536;20949;025;0;7;;0;SIN_DATOS;85536;5
73633;2421;B54;7;7;0;100;EXACTO;73633;5
169029;24444; 95;0;7;;0;SIN_DATOS;169029;6
55024;21157; 95;0;7;;0;SIN_DATOS;55024;5
68590;20033; 42;0;7;;0;SIN_DATOS;68590;5
99927;15272; 95;0;7;;0;SIN_DATOS;99927;5
75608;2665;460;7;7;0;100;EXACTO;75608;5
107998;17603;113;7;7;0;100;EXACTO;107998;6
113094;20913; 95;0;7;;0;SIN_DATOS;113094;6
67379;1816; 42;0;7;;0;SIN_DATOS;67379;5
23085;675; 95;0;7;;0;SIN_DATOS;23085;5
75608;2675; 95;0;7;;0;SIN_DATOS;75608;5
22995;26504; 95;0;7;;0;SIN_DATOS;22995;5
23418;15942;092;0;7;;0;SIN_DATOS;23418;5
198472;25708; 42;0;7;;0;SIN_DATOS;198472;6
22739;25659; 95;0;7;;0;SIN_DATOS;22739;5
22739;10416;345;7;7;0;100;EXACTO;22739;5
23444;14544; 95;0;7;;0;SIN_DATOS;23444;5
106877;25748; 95;0;7;;0;SIN_DATOS;106877;6
81865;8593; 95;0;7;;0;SIN_DATOS;81865;5
7409;6633; 42;0;7;;0;SIN_DATOS;7409;4
66965;22931; 95;0;7;;0;SIN_DATOS;66965;5
69289;26666; 95;0;7;;0;SIN_DATOS;69289;5
70588;13227; 95;0;7;;0;SIN_DATOS;70588;5
64432;2591; 95;0;7;;0;SIN_DATOS;64432;5
58098;1874; 95;0;7;;0;SIN_DATOS;58098;5
24546;1148; 95;0;7;;0;SIN_DATOS;24546;5
126664;13486; 95;0;7;;0;SIN_DATOS;126664;6
112043;10708;F35;5;7;-2;71.4;FALTA;112043;6
71436;9701; 95;0;7;;0;SIN_DATOS;71436;5
105809;9827; 95;0;7;;0;SIN_DATOS;105809;6
111643;18397; 95;0;7;;0;SIN_DATOS;111643;6
85170;19695; 95;0;7;;0;SIN_DATOS;85170;5
59493;17635; 95;0;7;;0;SIN_DATOS;59493;5
58098;1873; 95;0;7;;0;SIN_DATOS;58098;5
163392;23427;165;5;7;-2;71.4;FALTA;163392;6
77667;18967; 95;0;7;;0;SIN_DATOS;77667;5
8330;23853; 95;0;7;;0;SIN_DATOS;8330;4
56913;19713; 95;0;7;;0;SIN_DATOS;56913;5
7409;3421;372;6;7;-1;85.7;FALTA;7409;4
59493;19539; 95;0;7;;0;SIN_DATOS;59493;5
7409;3419; 41;0;7;;0;SIN_DATOS;7409;4
86107;3581; 95;0;7;;0;SIN_DATOS;86107;5
22801;23174; 95;0;7;;0;SIN_DATOS;22801;5
7242;17405; 95;0;7;;0;SIN_DATOS;7242;4
153916;21922; 95;0;7;;0;SIN_DATOS;153916;6
56913;19734; 95;0;7;;0;SIN_DATOS;56913;5
22949;17481; 95;0;7;;0;SIN_DATOS;22949;5
55024;21156; 95;0;7;;0;SIN_DATOS;55024;5
7034;13549; 95;0;7;;0;SIN_DATOS;7034;4
7409;3419; 42;0;7;;0;SIN_DATOS;7409;4
59493;17655; 18;0;7;;0;SIN_DATOS;59493;5
129915;20434; 95;0;7;;0;SIN_DATOS;129915;6
7034;14038; 95;0;7;;0;SIN_DATOS;7034;4
8330;23845; 95;0;7;;0;SIN_DATOS;8330;4
128416;13949; 95;0;7;;0;SIN_DATOS;128416;6
85555;3411; 95;0;7;;0;SIN_DATOS;85555;5
9416;4195; 95;0;7;;0;SIN_DATOS;9416;4
75608;2670; 95;0;7;;0;SIN_DATOS;75608;5
24549;26382; 95;0;7;;0;SIN_DATOS;24549;5
111212;26513; 23;0;7;;0;SIN_DATOS;111212;6
22888;251; 41;0;7;;0;SIN_DATOS;22888;5
106877;25747; 41;0;7;;0;SIN_DATOS;106877;6
62007;22385; 41;0;7;;0;SIN_DATOS;62007;5
124672;13289;476;1;7;-6;14.3;FALTA;124672;6
108201;9476; 41;0;7.5;;0;SIN_DATOS;108201;6
7592;5006;F94;3;7.5;-4.5;40;FALTA;7592;4
7409;3421; 18;0;8;;0;SIN_DATOS;7409;4
57474;15087; 48;0;8;;0;SIN_DATOS;57474;5
7409;3419; 18;0;8;;0;SIN_DATOS;7409;4
68590;20033; 48;0;8;;0;SIN_DATOS;68590;5
98454;25173;P51;7;8;-1;87.5;FALTA;98454;5
7409;3419;372;5;8;-3;62.5;FALTA;7409;4
112043;10046;F36;8;8.166666667;-0.166666667;98;FALTA;112043;6
7409;3792; 16;0;8.166666667;;0;SIN_DATOS;7409;4
55985;19623;H28;8;8.166666667;-0.166666667;98;FALTA;55985;5
7783;25563; 42;0;8.166666667;;0;SIN_DATOS;7783;4
112043;10046;F35;8;8.166666667;-0.166666667;98;FALTA;112043;6
111212;21773; 23;0;8.166666667;;0;SIN_DATOS;111212;6
106668;9072;305;8;8.166666667;-0.166666667;98;FALTA;106668;6
71436;18937; 16;0;8.166666667;;0;SIN_DATOS;71436;5
146309;20296; 95;0;8.4;;0;SIN_DATOS;146309;6
65770;20301; 95;0;8.4;;0;SIN_DATOS;65770;5
113623;10312; 96;0;9;;0;SIN_DATOS;113623;6
55081;25538;113;9;9;0;100;EXACTO;55081;5
75608;2659; 96;0;9;;0;SIN_DATOS;75608;5
7592;5019; 16;0;9;;0;SIN_DATOS;7592;4
77526;4285; 96;0;9;;0;SIN_DATOS;77526;5
113623;10313; 96;0;9;;0;SIN_DATOS;113623;6
83736;26663;Q58;6;9;-3;66.7;FALTA;83736;5
62594;20171;Q72;9;9;0;100;EXACTO;62594;5
78042;8404;406;10;9;1;111.1;SOBRECARGA;78042;5
120215;15095; 95;0;9;;0;SIN_DATOS;120215;6
62594;20208;708;9;9;0;100;EXACTO;62594;5
85536;20948; 69;0;9;;0;SIN_DATOS;85536;5
7409;6633; 48;0;9;;0;SIN_DATOS;7409;4
7592;4992;F94;6;9;-3;66.7;FALTA;7592;4
108201;9476;460;10;9;1;111.1;SOBRECARGA;108201;6
7409;3419; 48;0;9;;0;SIN_DATOS;7409;4
80450;3038; 96;0;9;;0;SIN_DATOS;80450;5
85536;20949; 42;0;9.333333333;;0;SIN_DATOS;85536;5
71965;12909; 95;0;9.333333333;;0;SIN_DATOS;71965;5
112043;10043;L60;7;9.333333333;-2.333333333;75;FALTA;112043;6
22776;22440; 95;0;9.333333333;;0;SIN_DATOS;22776;5
152599;21704;K23;9;9.333333333;-0.333333333;96.4;FALTA;152599;6
23418;1143; 95;0;9.333333333;;0;SIN_DATOS;23418;5
56913;19723; 95;0;9.333333333;;0;SIN_DATOS;56913;5
167344;23754;M40;9;9.333333333;-0.333333333;96.4;FALTA;167344;6
7242;17406; 95;0;9.333333333;;0;SIN_DATOS;7242;4
84048;26452; 95;0;9.333333333;;0;SIN_DATOS;84048;5
70588;13230; 95;0;9.333333333;;0;SIN_DATOS;70588;5
10864;847; 95;0;9.333333333;;0;SIN_DATOS;10864;5
61262;14672; 95;0;9.333333333;;0;SIN_DATOS;61262;5
223108;26462; 95;0;9.333333333;;0;SIN_DATOS;223108;6
75608;2667; 95;0;9.333333333;;0;SIN_DATOS;75608;5
173850;25839; 95;0;9.333333333;;0;SIN_DATOS;173850;6
61262;14658; 95;0;9.333333333;;0;SIN_DATOS;61262;5
163392;26353; 95;0;9.333333333;;0;SIN_DATOS;163392;6
69917;7525; 95;0;9.333333333;;0;SIN_DATOS;69917;5
55712;1264; 95;0;9.333333333;;0;SIN_DATOS;55712;5
23001;26412; 95;0;9.333333333;;0;SIN_DATOS;23001;5
23973;124; 95;0;9.333333333;;0;SIN_DATOS;23973;5
131380;14706; 95;0;9.333333333;;0;SIN_DATOS;131380;6
156823;22615; 95;0;9.333333333;;0;SIN_DATOS;156823;6
24546;7248;092;0;9.333333333;;0;SIN_DATOS;24546;5
75608;2701; 95;0;9.333333333;;0;SIN_DATOS;75608;5
73633;13860; 95;0;9.333333333;;0;SIN_DATOS;73633;5
106877;25750; 95;0;9.333333333;;0;SIN_DATOS;106877;6
22743;4121; 95;0;9.333333333;;0;SIN_DATOS;22743;5
9416;2655; 95;0;9.333333333;;0;SIN_DATOS;9416;4
22739;26261; 95;0;9.333333333;;0;SIN_DATOS;22739;5
71436;9773; 95;0;9.333333333;;0;SIN_DATOS;71436;5
81865;16129; 95;0;9.333333333;;0;SIN_DATOS;81865;5
7409;3421; 41;0;9.333333333;;0;SIN_DATOS;7409;4
70588;13426; 41;0;9.333333333;;0;SIN_DATOS;70588;5
145649;20039;M40;10;9.333333333;0.666666667;107.1;SOBRECARGA;145649;6
24549;26680;626;10;9.333333333;0.666666667;107.1;SOBRECARGA;24549;5
105587;8954; 95;0;9.333333333;;0;SIN_DATOS;105587;6
156823;22603; 95;0;9.333333333;;0;SIN_DATOS;156823;6
56913;19724; 95;0;9.333333333;;0;SIN_DATOS;56913;5
77667;19009; 95;0;9.333333333;;0;SIN_DATOS;77667;5
228415;26631; 95;0;9.333333333;;0;SIN_DATOS;228415;6
82747;4105; 95;0;9.333333333;;0;SIN_DATOS;82747;5
108413;9571; 95;0;9.333333333;;0;SIN_DATOS;108413;6
111212;21774; 23;0;9.333333333;;0;SIN_DATOS;111212;6
56913;19732; 95;0;9.333333333;;0;SIN_DATOS;56913;5
71436;12276; 95;0;9.333333333;;0;SIN_DATOS;71436;5
56913;19730; 95;0;9.333333333;;0;SIN_DATOS;56913;5
24549;9382; 95;0;9.333333333;;0;SIN_DATOS;24549;5
152598;21702;K23;9;9.333333333;-0.333333333;96.4;FALTA;152598;6
66965;23067;519;0;9.333333333;;0;SIN_DATOS;66965;5
77667;18970; 95;0;9.333333333;;0;SIN_DATOS;77667;5
60776;26645; 42;0;9.333333333;;0;SIN_DATOS;60776;5
70588;13240; 95;0;9.333333333;;0;SIN_DATOS;70588;5
24549;26405; 41;0;9.333333333;;0;SIN_DATOS;24549;5
56913;19725; 95;0;9.333333333;;0;SIN_DATOS;56913;5
7592;26408;835;0;9.333333333;;0;SIN_DATOS;7592;4
23444;93; 95;0;9.333333333;;0;SIN_DATOS;23444;5
56913;19728; 95;0;9.333333333;;0;SIN_DATOS;56913;5
198472;25708; 41;0;9.333333333;;0;SIN_DATOS;198472;6
117232;11008;A43;5;10;-5;50;FALTA;117232;6
95506;16896; 42;0;10.5;;0;SIN_DATOS;95506;5
7592;4992;K59;5;10.5;-5.5;47.6;FALTA;7592;4
120689;12254;F35;11;10.5;0.5;104.8;SOBRECARGA;120689;6
7592;4995; 16;0;10.5;;0;SIN_DATOS;7592;4
7409;3421; 42;0;10.5;;0;SIN_DATOS;7409;4
22801;23037; 95;0;11.33333333;;0;SIN_DATOS;22801;5
60776;26083; 42;0;11.66666667;;0;SIN_DATOS;60776;5
106877;25749; 95;0;11.66666667;;0;SIN_DATOS;106877;6
71436;10100; 95;0;11.66666667;;0;SIN_DATOS;71436;5
62015;24666; 95;0;11.66666667;;0;SIN_DATOS;62015;5
59493;9527; 95;0;11.66666667;;0;SIN_DATOS;59493;5
71436;9697; 95;0;11.66666667;;0;SIN_DATOS;71436;5
59077;1279; 95;0;11.66666667;;0;SIN_DATOS;59077;5
132919;15084; 95;0;11.66666667;;0;SIN_DATOS;132919;6
91662;4813; 41;0;11.66666667;;0;SIN_DATOS;91662;5
200142;25751; 95;0;11.66666667;;0;SIN_DATOS;200142;6
12037;895; 95;0;11.66666667;;0;SIN_DATOS;12037;5
82747;3363; 95;0;11.66666667;;0;SIN_DATOS;82747;5
24549;9066;Q15;3;11.66666667;-8.666666667;25.7;FALTA;24549;5
7783;25563; 41;0;11.66666667;;0;SIN_DATOS;7783;4
23418;26354; 42;0;11.66666667;;0;SIN_DATOS;23418;5
73633;2421; 95;0;11.66666667;;0;SIN_DATOS;73633;5
71965;12908; 95;0;11.66666667;;0;SIN_DATOS;71965;5
98454;13411; 95;0;11.66666667;;0;SIN_DATOS;98454;5
70588;13235; 95;0;11.66666667;;0;SIN_DATOS;70588;5
23649;352; 95;0;11.66666667;;0;SIN_DATOS;23649;5
9463;22054; 95;0;11.66666667;;0;SIN_DATOS;9463;4
200131;25743; 95;0;11.66666667;;0;SIN_DATOS;200131;6
55024;21154; 95;0;11.66666667;;0;SIN_DATOS;55024;5
72263;3396; 95;0;11.66666667;;0;SIN_DATOS;72263;5
23418;26354; 41;0;11.66666667;;0;SIN_DATOS;23418;5
124387;13067; 95;0;11.66666667;;0;SIN_DATOS;124387;6
142378;19453; 95;0;11.66666667;;0;SIN_DATOS;142378;6
24549;9066; 95;0;11.66666667;;0;SIN_DATOS;24549;5
84886;26651; 95;0;11.66666667;;0;SIN_DATOS;84886;5
7034;2619; 95;0;11.66666667;;0;SIN_DATOS;7034;4
66303;1751; 95;0;11.66666667;;0;SIN_DATOS;66303;5
70588;6617; 41;0;11.66666667;;0;SIN_DATOS;70588;5
71965;12906; 95;0;11.66666667;;0;SIN_DATOS;71965;5
7034;2407; 95;0;11.66666667;;0;SIN_DATOS;7034;4
108413;9636; 41;0;12;;0;SIN_DATOS;108413;6
78042;7940;774;12;12;0;100;EXACTO;78042;5
59493;17635; 48;0;12;;0;SIN_DATOS;59493;5
57387;2454; 95;0;12;;0;SIN_DATOS;57387;5
0075;9492; 95;0;12;;0;SIN_DATOS;0075;4
120215;15096; 95;0;12;;0;SIN_DATOS;120215;6
77526;2972; 96;0;12;;0;SIN_DATOS;77526;5
62594;19575;Q42;12;12;0;100;EXACTO;62594;5
83736;26664; 95;0;12;;0;SIN_DATOS;83736;5
62594;20173;Q42;8;12;-4;66.7;FALTA;62594;5
134103;15640;L61;11;12;-1;91.7;FALTA;134103;6
7592;13556;F97;6;12;-6;50;FALTA;7592;4
141300;18932; 96;0;12;;0;SIN_DATOS;141300;6
110440;26177; 95;0;12;;0;SIN_DATOS;110440;6
62594;8910;Q42;6;12;-6;50;FALTA;62594;5
169018;26018; 96;0;12;;0;SIN_DATOS;169018;6
108413;9880; 42;0;12;;0;SIN_DATOS;108413;6
75608;2680; 96;0;12;;0;SIN_DATOS;75608;5
86429;26507; 42;0;12.83333333;;0;SIN_DATOS;86429;5
70588;14697; 42;0;12.83333333;;0;SIN_DATOS;70588;5
55024;21170; 48;0;13;;0;SIN_DATOS;55024;5
204387;25937;O96;14;13;1;107.7;SOBRECARGA;204387;6
